"","id","f_analisis","var_rpta","segmento","valor_total_transferido","n_transacciones_exitosas","val_por_transaccion","disposit"
"1837",1837,201701,0,5,21101422.05,20,1055071.1025,4
"1838",1838,201705,0,5,1252727.5,1008,1242.78521825397,5
"1839",1839,201607,0,4,7480000,206,36310.6796116505,4
"1840",1840,201710,0,1,0,288,0,1
"1841",1841,201703,0,5,1757.5,7,251.071428571429,4
"1842",1842,201703,0,2,0,14,0,2
"1843",1843,201706,1,1,0,136,0,3
"1844",1844,201806,0,4,0,2,0,4
"1845",1845,201601,0,0,0,420,0,1
"1846",1846,201703,0,0,0,27,0,4
"1847",1847,201705,0,2,29143068.15,8,3642883.51875,6
"1848",1848,201802,0,4,27788209.2,2128,13058.3689849624,8
"1849",1849,201709,0,4,5325500,1848,2881.76406926407,2
"1850",1850,201801,0,5,0,243,0,2
"1851",1851,201705,0,4,0,1516,0,1
"1852",1852,201707,0,0,846821.5,146,5800.14726027397,5
"1853",1853,201712,0,4,0,284,0,1
"1854",1854,201602,0,5,0,934,0,3
"1855",1855,201708,0,5,0,55,0,1
"1856",1856,201801,0,5,130799984.95,369,354471.503929539,4
"1857",1857,201708,0,5,0,3149,0,6
"1858",1858,201707,0,5,0,734,0,2
"1859",1859,201806,0,5,3020673.7,3,1006891.23333333,4
"1860",1860,201807,0,5,0,678,0,2
"1861",1861,201710,0,5,4498700,38,118386.842105263,4
"1862",1862,201610,0,5,1500000,659,2276.17602427921,2
"1863",1863,201801,1,5,924135,1440,641.760416666667,6
"1864",1864,201709,0,4,6503750,468,13896.9017094017,4
"1865",1865,201801,0,5,0,637,0,3
"1866",1866,201601,0,5,0,23,0,2
"1867",1867,201706,0,2,52951027.05,3,17650342.35,6
"1868",1868,201807,0,5,6196887.5,3687,1680.73976132357,5
"1869",1869,201712,1,5,0,701,0,1
"1870",1870,201804,0,5,42953207.05,0,0,3
"1871",1871,201711,0,5,6422305,1596,4024.00062656642,5
"1872",1872,201801,0,0,0,1246,0,1
"1873",1873,201701,1,1,0,373,0,1
"1874",1874,201701,0,1,2548350,91,28003.8461538462,2
"1875",1875,201607,0,0,0,186,0,5
"1876",1876,201707,0,4,2614888.25,98,26682.5331632653,5
"1877",1877,201609,0,2,103124559.3,451,228657.559423503,6
"1878",1878,201602,0,5,0,71,0,2
"1879",1879,201608,0,0,79365345,4,19841336.25,6
"1880",1880,201606,0,5,48950,822,59.5498783454988,2
"1881",1881,201710,0,2,106654957,589,181078.025466893,5
"1882",1882,201712,0,5,116057.6,2049,56.641093216203,6
"1883",1883,201804,0,5,0,257,0,4
"1884",1884,201704,0,5,21098000,320,65931.25,5
"1885",1885,201612,1,4,9700000,313,30990.4153354633,4
"1886",1886,201705,0,5,0,225,0,2
"1887",1887,201603,0,4,245661.5,4,61415.375,4
"1888",1888,201706,0,4,1464921.55,120,12207.6795833333,2
"1889",1889,201612,0,0,0,101,0,4
"1890",1890,201704,0,5,0,184,0,1
"1891",1891,201806,0,5,1984764.35,120,16539.7029166667,4
"1892",1892,201711,0,5,0,218,0,1
"1893",1893,201707,0,1,0,2,0,1
"1894",1894,201802,0,5,0,31,0,2
"1895",1895,201606,1,5,0,93,0,1
"1896",1896,201801,0,4,0,235,0,3
"1897",1897,201704,0,0,0,19,0,3
"1898",1898,201611,0,5,0,217,0,1
"1899",1899,201702,0,4,5248954.55,122,43024.2176229508,3
"1900",1900,201711,0,2,47765653.9195,435,109806.100964368,8
"1901",1901,201707,1,1,27394189.45,1624,16868.3432573892,6
"1902",1902,201602,0,5,2147182.4,812,2644.31330049261,3
"1903",1903,201610,0,5,148580000,23,6460000,5
"1904",1904,201804,0,5,0,49,0,4
"1905",1905,201701,0,5,0,157,0,3
"1906",1906,201609,0,0,0,107,0,2
"1907",1907,201705,0,5,217411304.1705,1095,198549.136228767,5
"1908",1908,201711,0,4,16919600,3751,4510.69048253799,4
"1909",1909,201606,0,2,117405775,1212,96869.451320132,6
"1910",1910,201712,0,4,16270514.56,2822,5765.5969383416,5
"1911",1911,201701,0,5,957912.9,801,1195.89625468165,3
"1912",1912,201611,0,2,2601500,982,2649.18533604888,6
"1913",1913,201705,0,4,0,375,0,5
"1914",1914,201610,0,5,0,294,0,1
"1915",1915,201802,0,4,10095050.3605,55,183546.370190909,4
"1916",1916,201805,0,5,0,599,0,2
"1917",1917,201709,0,1,0,250,0,3
"1918",1918,201801,0,5,0,150,0,1
"1919",1919,201708,0,4,0,0,0,5
"1920",1920,201708,0,5,5255481.1,121,43433.7280991736,5
"1921",1921,201612,0,5,22362580,731,30591.7647058824,6
"1922",1922,201702,0,5,18073300,1724,10483.3526682135,6
"1923",1923,201711,0,3,0,620,0,2
"1924",1924,201608,0,4,43403191.95,604,71859.5893211921,4
"1925",1925,201703,0,3,0,43,0,2
"1926",1926,201707,1,5,0,3,0,4
"1927",1927,201804,0,4,14102623.8,95,148448.671578947,6
"1928",1928,201602,1,0,6538120.4,1667,3922.08782243551,2
"1929",1929,201704,0,5,235428650,3,78476216.6666667,6
"1930",1930,201806,0,4,21638822.15,1858,11646.2982508073,2
"1931",1931,201709,0,4,0,3751,0,3
"1932",1932,201608,0,0,0,129,0,5
"1933",1933,201607,0,5,23176607.5,187,123939.077540107,4
"1934",1934,201712,0,5,0,220,0,1
"1935",1935,201803,0,5,0,3,0,1
"1936",1936,201704,0,5,5008779,4,1252194.75,4
"1937",1937,201702,0,4,8791965,4238,2074.55521472393,7
"1938",1938,201703,0,5,0,303,0,1
"1939",1939,201711,0,5,2850000,0,0,4
"1940",1940,201606,0,5,0,100,0,1
"1941",1941,201602,0,2,0,10,0,1
"1942",1942,201703,0,4,0,11,0,3
"1943",1943,201806,0,5,0,10,0,5
"1944",1944,201605,0,4,104938000,379,276881.266490765,6
"1945",1945,201609,0,4,0,840,0,3
"1946",1946,201711,0,1,0,5,0,2
"1947",1947,201709,0,5,3094146,26,119005.615384615,5
"1948",1948,201710,0,5,15389599,109,141188.981651376,5
"1949",1949,201704,0,1,1244172884.95,756,1645731.32929894,5
"1950",1950,201610,0,5,41929786.3,510,82215.2672549019,9
"1951",1951,201604,0,4,1200000,1197,1002.50626566416,7
"1952",1952,201701,1,3,604670536.0785,228,2652063.75473026,6
"1953",1953,201605,0,5,0,10662,0,1
"1954",1954,201609,0,5,0,8,0,7
"1955",1955,201801,0,5,0,230,0,1
"1956",1956,201612,0,4,14509004.5,0,0,5
"1957",1957,201610,0,5,0,677,0,5
"1958",1958,201709,0,5,8287088.75,49,169124.260204082,4
"1959",1959,201607,0,5,0,449,0,1
"1960",1960,201612,0,5,0,42,0,5
"1961",1961,201706,0,5,15334986.2,566,27093.6151943463,5
"1962",1962,201701,0,4,10396000,331,31407.8549848943,5
"1963",1963,201711,0,5,0,177,0,1
"1964",1964,201708,0,1,0,321,0,1
"1965",1965,201703,1,5,8056450,2,4028225,6
"1966",1966,201609,0,2,4150888.1,759,5468.8907773386,3
"1967",1967,201609,0,5,3676670.05,619,5939.69313408724,3
"1968",1968,201711,0,5,0,13,0,2
"1969",1969,201701,0,0,0,2,0,2
"1970",1970,201601,0,1,0,10,0,5
"1971",1971,201609,0,1,0,223,0,2
"1972",1972,201802,0,5,12171600,2,6085800,4
"1973",1973,201707,0,4,2029000,529,3835.53875236295,5
"1974",1974,201706,0,5,0,214,0,3
"1975",1975,201703,0,2,0,32,0,1
"1976",1976,201711,0,5,0,61,0,2
"1977",1977,201610,0,4,0,3,0,3
"1978",1978,201806,0,5,0,430,0,1
"1979",1979,201709,0,0,0,235,0,1
"1980",1980,201701,0,1,0,164,0,1
"1981",1981,201709,0,0,767232.9,11,69748.4454545455,4
"1982",1982,201704,0,0,0,20,0,2
"1983",1983,201804,0,4,0,0,0,2
"1984",1984,201712,0,5,33051425,670,49330.4850746269,5
"1985",1985,201705,0,5,0,1026,0,2
"1986",1986,201609,0,5,0,2,0,3
"1987",1987,201608,0,4,11842550,3,3947516.66666667,5
"1988",1988,201802,0,5,0,202,0,2
"1989",1989,201806,0,5,6526554.6,13,502042.661538462,2
"1990",1990,201605,0,1,57160000,1803,31702.7176927343,5
"1991",1991,201603,0,5,18091773.5,657,27536.9459665145,5
"1992",1992,201603,0,5,2670252.5,550,4855.00454545455,3
"1993",1993,201605,0,5,17081591,363,47056.7245179063,3
"1994",1994,201807,0,4,26483651.05,595,44510.3378991597,4
"1995",1995,201711,0,4,12765856.6,4090,3121.23633251834,4
"1996",1996,201801,0,1,383990,525,731.409523809524,2
"1997",1997,201706,0,5,0,6,0,5
"1998",1998,201703,0,5,0,500,0,7
"1999",1999,201705,0,2,4e+05,276,1449.27536231884,5
"2000",2000,201710,0,0,0,738,0,1
"2001",2001,201601,0,4,114000,4,28500,6
"2002",2002,201604,0,1,14919136,397,37579.6876574307,3
"2003",2003,201706,0,5,8323900,12,693658.333333333,4
"2004",2004,201601,0,0,0,835,0,3
"2005",2005,201609,0,5,0,92,0,3
"2006",2006,201607,0,5,159550,109,1463.76146788991,4
"2007",2007,201609,0,5,0,261,0,1
"2008",2008,201603,0,5,7799500,222,35132.8828828829,5
"2009",2009,201612,0,1,0,452,0,1
"2010",2010,201602,0,4,0,198,0,4
"2011",2011,201602,0,4,0,26,0,3
"2012",2012,201709,0,5,148615,3,49538.3333333333,7
"2013",2013,201807,0,4,20086000,427,47039.81264637,4
"2014",2014,201803,0,5,40768293.6,337,120974.164985163,3
"2015",2015,201806,0,4,58971025.75,2129,27698.9317754814,5
"2016",2016,201805,0,5,0,1183,0,1
"2017",2017,201801,1,5,9136887.3,459,19906.0725490196,6
"2018",2018,201710,0,0,0,1240,0,1
"2019",2019,201706,1,1,0,363,0,3
"2020",2020,201601,0,5,0,48,0,1
"2021",2021,201801,0,1,0,0,0,1
"2022",2022,201807,0,4,1472278990.85,909,1619668.85682068,5
"2023",2023,201607,0,3,0,449,0,2
"2024",2024,201703,0,4,11129800,7,1589971.42857143,3
"2025",2025,201609,0,5,0,1048,0,1
"2026",2026,201707,0,5,4750614.6,160,29691.34125,3
"2027",2027,201605,0,0,0,350,0,3
"2028",2028,201802,0,5,0,234,0,2
"2029",2029,201701,0,1,0,56,0,1
"2030",2030,201706,0,5,0,4,0,6
"2031",2031,201701,0,4,17403700,242,71916.1157024793,4
"2032",2032,201802,0,5,130443988.25,331,394090.598942598,6
"2033",2033,201706,0,0,0,6265,0,1
"2034",2034,201710,0,5,1235,2,617.5,5
"2035",2035,201611,0,5,0,283,0,2
"2036",2036,201605,0,4,0,2,0,1
"2037",2037,201703,0,4,2669250,107,24946.261682243,2
"2038",2038,201803,0,5,0,528,0,3
"2039",2039,201805,0,5,0,6,0,1
"2040",2040,201604,0,5,0,0,0,1
"2041",2041,201707,0,0,165768,12,13814,2
"2042",2042,201610,0,2,4883500,6,813916.666666667,4
"2043",2043,201807,0,4,1573281.969,935,1682.65451229947,4
"2044",2044,201802,0,4,55870785,26,2148876.34615385,3
"2045",2045,201605,0,4,6769795.9,1482,4568.01342780027,4
"2046",2046,201703,0,5,0,491,0,2
"2047",2047,201610,0,5,0,136,0,2
"2048",2048,201704,0,1,0,57,0,2
"2049",2049,201807,0,1,0,2,0,2
"2050",2050,201804,0,5,602094.8,122,4935.20327868852,4
"2051",2051,201704,0,5,0,618,0,1
"2052",2052,201707,0,5,71335817.3,1,71335817.3,3
"2053",2053,201607,0,5,85732258,64,1339566.53125,7
"2054",2054,201802,0,5,16884917,1186,14236.8608768971,4
"2055",2055,201702,0,4,0,778,0,1
"2056",2056,201602,0,1,0,4,0,1
"2057",2057,201709,1,4,17022381.85,70,243176.883571429,6
"2058",2058,201710,1,0,0,965,0,3
"2059",2059,201707,0,0,0,8,0,1
"2060",2060,201609,0,4,30617334.9,155,197531.192903226,4
"2061",2061,201803,1,0,761000,250,3044,6
"2062",2062,201605,0,5,12059878,231,52207.2640692641,3
"2063",2063,201704,0,5,0,671,0,6
"2064",2064,201608,0,4,11224300,78,143901.282051282,4
"2065",2065,201606,1,1,147000,297,494.949494949495,4
"2066",2066,201608,0,5,2946561.45,41,71867.3524390244,2
"2067",2067,201706,0,0,1019049.15,15,67936.61,6
"2068",2068,201604,0,0,0,54,0,1
"2069",2069,201611,0,0,0,82,0,2
"2070",2070,201601,0,5,0,4,0,6
"2071",2071,201711,0,5,0,147,0,2
"2072",2072,201801,0,5,6443507.25,32,201359.6015625,2
"2073",2073,201806,0,4,0,62,0,2
"2074",2074,201612,0,5,588925.3,204,2886.8887254902,3
"2075",2075,201807,0,1,0,446,0,1
"2076",2076,201601,1,1,0,4,0,2
"2077",2077,201602,0,5,1294789,2,647394.5,4
"2078",2078,201609,0,5,308383.3,146,2112.21438356164,2
"2079",2079,201603,0,5,384500,11,34954.5454545455,5
"2080",2080,201602,0,4,0,275,0,3
"2081",2081,201612,0,0,0,515,0,1
"2082",2082,201706,0,0,0,0,0,5
"2083",2083,201703,0,5,7774391.8,1498,5189.8476635514,3
"2084",2084,201804,1,5,0,202,0,4
"2085",2085,201706,0,4,0,9,0,3
"2086",2086,201803,0,0,0,16,0,2
"2087",2087,201802,0,4,4971700,108,46034.2592592593,3
"2088",2088,201602,0,1,0,424,0,2
"2089",2089,201805,0,4,1710.45,656,2.60739329268293,4
"2090",2090,201602,0,5,0,74,0,2
"2091",2091,201705,0,5,58961000,45,1310244.44444444,7
"2092",2092,201606,0,0,0,1398,0,4
"2093",2093,201801,0,5,589377717.65,265,2224066.8590566,3
"2094",2094,201601,0,0,0,95,0,1
"2095",2095,201702,0,1,370250,2,185125,2
"2096",2096,201807,0,0,0,28,0,1
"2097",2097,201807,0,5,0,17,0,2
"2098",2098,201602,0,2,234097.25,9,26010.8055555556,3
"2099",2099,201707,0,5,116329110,456,255107.697368421,6
"2100",2100,201707,0,5,10132375.15,2000,5066.187575,4
"2101",2101,201610,0,5,27041916.1,2146,12601.0792637465,6
"2102",2102,201710,0,5,380000,2425,156.701030927835,2
"2103",2103,201711,0,5,4454300,94,47386.170212766,4
"2104",2104,201703,0,1,0,346,0,4
"2105",2105,201802,0,5,0,119,0,2
"2106",2106,201603,1,5,0,89,0,1
"2107",2107,201805,0,5,26409769.1105,3,8803256.37016667,5
"2108",2108,201602,0,5,72850,885,82.316384180791,3
"2109",2109,201608,0,5,763445.55,39,19575.5269230769,3
"2110",2110,201807,0,5,20222911.8,15,1348194.12,4
"2111",2111,201611,0,1,0,1108,0,2
"2112",2112,201704,1,1,0,2,0,3
"2113",2113,201712,0,5,8533150,5,1706630,2
"2114",2114,201704,0,1,3277508.55,1164,2815.72899484536,3
"2115",2115,201602,0,5,0,285,0,5
"2116",2116,201609,0,5,18480305,165,112001.848484848,5
"2117",2117,201709,0,4,0,3055,0,1
"2118",2118,201704,0,4,9659000,317,30470.0315457413,4
"2119",2119,201606,0,4,2267950,1864,1216.71137339056,3
"2120",2120,201707,1,1,0,172,0,1
"2121",2121,201607,0,1,0,938,0,3
"2122",2122,201706,0,5,0,145,0,1
"2123",2123,201706,0,5,2425500,181,13400.5524861878,5
"2124",2124,201803,0,5,32668692.8,870,37550.2216091954,4
"2125",2125,201704,0,4,43562420.9,133,327536.99924812,6
"2126",2126,201704,0,0,203927211.75,572,356516.104458042,2
"2127",2127,201601,0,5,0,134,0,1
"2128",2128,201803,0,2,149779944.05,131,1143358.35152672,3
"2129",2129,201601,0,5,0,2023,0,5
"2130",2130,201607,0,0,0,121,0,1
"2131",2131,201709,0,2,35357287.5,1,35357287.5,1
"2132",2132,201807,0,4,29505923.7,2818,10470.5194109297,3
"2133",2133,201707,0,5,0,782,0,1
"2134",2134,201706,0,5,0,718,0,1
"2135",2135,201608,0,4,0,57,0,2
"2136",2136,201610,0,5,216445.5,4,54111.375,5
"2137",2137,201706,0,5,160492.5,188,853.683510638298,3
"2138",2138,201610,0,5,0,225,0,1
"2139",2139,201707,0,5,29775758.6615,4,7443939.665375,9
"2140",2140,201606,0,0,0,2671,0,3
"2141",2141,201605,0,5,0,2,0,1
"2142",2142,201612,0,5,0,154,0,2
"2143",2143,201709,0,4,0,3,0,4
"2144",2144,201705,0,5,9320950,30,310698.333333333,5
"2145",2145,201607,0,5,18246900,629,29009.3799682035,7
"2146",2146,201705,0,5,38275650,915,41831.3114754098,6
"2147",2147,201801,0,5,153220973.5,1395,109835.823297491,3
"2148",2148,201612,0,5,8466169.7,682,12413.7385630499,2
"2149",2149,201602,1,5,0,528,0,3
"2150",2150,201701,0,2,18527650,43,430875.581395349,5
"2151",2151,201709,0,4,13233071.2,1885,7020.19692307692,2
"2152",2152,201801,0,1,0,1047,0,1
"2153",2153,201705,0,0,0,0,0,1
"2154",2154,201802,0,5,129449070.45,225,575329.202,3
"2155",2155,201701,0,4,0,5090,0,2
"2156",2156,201806,0,4,0,2,0,2
"2157",2157,201801,0,1,0,0,0,1
"2158",2158,201804,0,5,5948250,63,94416.6666666667,2
"2159",2159,201610,0,4,3779240,803,4706.40099626401,6
"2160",2160,201804,0,0,1193161.4,465,2565.93849462366,6
"2161",2161,201701,0,4,0,107,0,1
"2162",2162,201704,1,5,274100,21,13052.380952381,3
"2163",2163,201710,0,0,3988488.3,939,4247.59137380192,4
"2164",2164,201804,0,5,0,401,0,1
"2165",2165,201802,0,5,26736860,0,0,5
"2166",2166,201803,0,5,0,1192,0,2
"2167",2167,201701,0,5,0,3,0,6
"2168",2168,201712,0,5,23264251.0195,22,1057465.95543182,2
"2169",2169,201806,0,4,922650,206,4478.88349514563,3
"2170",2170,201611,0,5,10840997,248,43713.6975806452,3
"2171",2171,201603,0,0,10953099.7,50,219061.994,3
"2172",2172,201603,0,5,156439.1,71,2203.3676056338,1
"2173",2173,201603,0,5,76227769.5,223,341828.562780269,7
"2174",2174,201704,0,3,8678016.9,2662,3259.96126972201,7
"2175",2175,201803,0,4,0,475,0,2
"2176",2176,201712,0,5,0,115,0,1
"2177",2177,201805,0,5,7045050,427,16498.9461358314,3
"2178",2178,201604,0,4,9364950,235,39850.8510638298,6
"2179",2179,201604,1,4,4704650,410,11474.756097561,5
"2180",2180,201807,0,0,0,288,0,1
"2181",2181,201706,0,5,0,2,0,3
"2182",2182,201711,0,5,0,10,0,1
"2183",2183,201709,0,5,0,0,0,5
"2184",2184,201712,0,5,33788950,151,223767.880794702,5
"2185",2185,201610,0,5,12600,1908,6.60377358490566,7
"2186",2186,201801,0,0,0,695,0,7
"2187",2187,201705,0,4,709500,49,14479.5918367347,8
"2188",2188,201603,0,4,359904.65,798,451.008333333333,2
"2189",2189,201707,0,0,0,328,0,4
"2190",2190,201710,1,5,0,129,0,2
"2191",2191,201806,1,1,0,166,0,1
"2192",2192,201711,0,0,182650,15,12176.6666666667,4
"2193",2193,201602,0,4,0,118,0,2
"2194",2194,201706,0,5,2510649.4,167,15033.828742515,1
"2195",2195,201612,0,2,57030900,380,150081.315789474,4
"2196",2196,201807,0,0,0,1198,0,1
"2197",2197,201712,0,0,2484329.75,0,0,4
"2198",2198,201611,0,5,48640000,596,81610.7382550336,4
"2199",2199,201703,0,0,3400400,319,10659.5611285266,6
"2200",2200,201605,0,0,26692148.8,729,36614.7445816187,2
"2201",2201,201803,0,5,0,25,0,4
"2202",2202,201704,0,4,0,26,0,5
"2203",2203,201612,0,5,0,208,0,6
"2204",2204,201608,0,5,0,79,0,4
"2205",2205,201610,0,0,1605624,125,12844.992,3
"2206",2206,201804,0,5,0,11,0,1
"2207",2207,201606,0,4,0,141,0,7
"2208",2208,201609,0,5,0,171,0,1
"2209",2209,201704,0,5,0,0,0,4
"2210",2210,201603,0,4,252750,25,10110,4
"2211",2211,201609,0,0,0,174,0,1
"2212",2212,201805,0,5,0,1,0,2
"2213",2213,201708,0,4,23561720,3,7853906.66666667,2
"2214",2214,201703,0,4,15485450,2692,5752.39598811293,6
"2215",2215,201708,0,4,63000,921,68.4039087947883,4
"2216",2216,201801,0,4,22593844.7,91,248284.007692308,2
"2217",2217,201602,0,5,1050000,864,1215.27777777778,5
"2218",2218,201607,0,0,0,731,0,2
"2219",2219,201608,0,5,124886936.15,7,17840990.8785714,2
"2220",2220,201706,0,5,0,39,0,1
"2221",2221,201708,0,4,1235,349,3.53868194842407,3
"2222",2222,201606,0,0,0,15,0,2
"2223",2223,201705,0,4,8508078.85,4,2127019.7125,4
"2224",2224,201704,0,5,0,766,0,3
"2225",2225,201611,0,5,0,7,0,6
"2226",2226,201604,0,0,0,235,0,2
"2227",2227,201603,0,5,0,7,0,5
"2228",2228,201701,0,0,14171594.05,657,21570.1583713851,3
"2229",2229,201703,0,2,61469360.2,14,4390668.58571429,3
"2230",2230,201610,1,1,29015000,1293,22440.0618716164,6
"2231",2231,201712,0,0,0,1092,0,4
"2232",2232,201709,0,3,82135532.5,32,2566735.390625,2
"2233",2233,201611,0,5,5124600,2089,2453.13547151747,5
"2234",2234,201711,1,5,0,488,0,2
"2235",2235,201805,1,1,0,193,0,1
"2236",2236,201805,0,5,11223205,0,0,5
"2237",2237,201709,0,2,34774380,2158,16114.1705282669,5
"2238",2238,201604,0,4,912000,2311,394.63435742103,6
"2239",2239,201609,0,4,2899500,240,12081.25,6
"2240",2240,201606,0,0,1166406.3,574,2032.06672473868,4
"2241",2241,201608,0,3,0,1168,0,2
"2242",2242,201703,0,4,0,5,0,3
"2243",2243,201604,0,5,6439547.15,4,1609886.7875,5
"2244",2244,201704,0,5,817584.3,262,3120.55076335878,6
"2245",2245,201605,0,5,0,715,0,4
"2246",2246,201802,0,5,0,161,0,1
"2247",2247,201703,0,5,0,2,0,6
"2248",2248,201710,0,5,82486110.15,87,948116.20862069,2
"2249",2249,201603,0,5,0,1489,0,3
"2250",2250,201612,0,3,8095414.3,7,1156487.75714286,4
"2251",2251,201708,0,4,470802.5,19,24779.0789473684,3
"2252",2252,201803,0,5,0,871,0,2
"2253",2253,201711,0,5,1909.5,6,318.25,3
"2254",2254,201805,0,5,0,13,0,2
"2255",2255,201705,0,4,22006100,444,49563.2882882883,5
"2256",2256,201807,0,4,15287531.45,802,19061.7599127182,4
"2257",2257,201701,1,5,0,1225,0,1
"2258",2258,201707,0,0,349269.3,121,2886.52314049587,3
"2259",2259,201801,0,5,0,586,0,1
"2260",2260,201703,0,4,14026750,9,1558527.77777778,3
"2261",2261,201609,0,4,0,358,0,1
"2262",2262,201710,0,5,9530768.5,361,26401.0207756233,5
"2263",2263,201603,0,5,4893850,282,17354.0780141844,5
"2264",2264,201710,0,5,2181350,482,4525.622406639,3
"2265",2265,201605,0,5,0,83,0,1
"2266",2266,201706,0,5,0,29,0,1
"2267",2267,201802,0,4,0,119,0,1
"2268",2268,201611,1,1,0,171,0,1
"2269",2269,201604,0,4,0,1,0,1
"2270",2270,201707,0,5,3152600,8,394075,5
"2271",2271,201601,0,5,0,465,0,5
"2272",2272,201612,1,5,6352650,145,43811.3793103448,5
"2273",2273,201707,0,5,12582075.9,705,17846.9161702128,4
"2274",2274,201803,0,5,102134046.5365,388,263232.07870232,6
"2275",2275,201711,0,3,0,2129,0,4
"2276",2276,201803,0,5,0,152,0,4
"2277",2277,201702,0,2,8963826.15,160,56023.9134375,4
"2278",2278,201610,1,5,367406780,2836,129551.05077574,4
"2279",2279,201606,0,2,0,1721,0,4
"2280",2280,201711,0,4,12812200,379,33805.2770448549,4
"2281",2281,201702,0,4,0,1795,0,5
"2282",2282,201802,0,5,12000,341,35.1906158357771,1
"2283",2283,201807,0,5,22455401,36,623761.138888889,5
"2284",2284,201708,0,5,0,202,0,2
"2285",2285,201606,0,0,180500,2,90250,4
"2286",2286,201802,0,5,0,705,0,1
"2287",2287,201707,0,5,0,0,0,2
"2288",2288,201701,0,4,0,629,0,2
"2289",2289,201707,0,4,389320.5,118,3299.32627118644,9
"2290",2290,201804,0,5,0,727,0,1
"2291",2291,201806,0,0,0,2,0,3
"2292",2292,201805,1,4,27987920.15,6,4664653.35833333,5
"2293",2293,201603,0,4,1131550,1458,776.097393689986,7
"2294",2294,201702,0,5,0,701,0,1
"2295",2295,201806,0,5,7030500.75,265,26530.191509434,3
"2296",2296,201611,0,0,0,1251,0,4
"2297",2297,201612,0,0,0,71,0,1
"2298",2298,201703,0,4,60233561.2,1002,60113.3345309381,2
"2299",2299,201703,0,4,0,1058,0,1
"2300",2300,201803,0,5,599153.9,600,998.589833333333,2
"2301",2301,201601,0,5,28100,1221,23.013923013923,1
"2302",2302,201804,0,5,0,18,0,4
"2303",2303,201604,0,5,5101200,145,35180.6896551724,8
"2304",2304,201703,0,4,2428000,368,6597.82608695652,5
"2305",2305,201606,1,5,288372,384,750.96875,5
"2306",2306,201711,0,4,0,464,0,2
"2307",2307,201604,1,5,0,1274,0,4
"2308",2308,201703,0,5,0,15,0,8
"2309",2309,201609,0,5,0,411,0,1
"2310",2310,201702,0,1,55974940.3,14,3998210.02142857,5
"2311",2311,201710,1,4,6784750,610,11122.5409836066,3
"2312",2312,201703,0,2,52159143.1,8841,5899.68816875919,5
"2313",2313,201605,0,5,344806,2790,123.586379928315,6
"2314",2314,201709,0,4,27588461.9,240,114951.924583333,5
"2315",2315,201711,0,5,0,2555,0,1
"2316",2316,201706,0,0,0,93,0,1
"2317",2317,201801,0,0,0,333,0,4
"2318",2318,201606,0,5,50969165.65,10,5096916.565,3
"2319",2319,201711,0,4,538543.6,2137,252.009171736079,3
"2320",2320,201706,1,4,0,1468,0,1
"2321",2321,201708,0,5,17568410.3,396,44364.6724747475,7
"2322",2322,201707,0,5,13740962.5,649,21172.5154083205,7
"2323",2323,201803,0,5,20101430.35,1820,11044.7419505495,4
"2324",2324,201710,0,4,19008575,1155,16457.6406926407,4
"2325",2325,201711,0,2,111053269.8,923,120317.735427952,7
"2326",2326,201803,0,0,0,2357,0,4
