"","id","valor_total_transferido","n_transacciones_exitosas","val_por_transaccion","disposit"
"11311",87847,0,11,0,4
"11312",87848,223700,7,31957.1428571429,2
"11313",87849,6106500,211,28940.7582938389,5
"11314",87850,0,478,0,3
"11315",87851,0,4,0,3
"11316",87852,0,10,0,2
"11317",87853,0,1,0,1
"11318",87854,13161902.7,251,52437.8593625498,5
"11319",87855,5033811.1085,800,6292.263885625,7
"11320",87856,0,345,0,1
"11321",87857,0,89,0,4
"11322",87858,14664990.4,143,102552.38041958,11
"11323",87859,0,1600,0,4
"11324",87860,51144834.6,6,8524139.1,8
"11325",87861,34999895.45,3222,10862.7856765984,5
"11326",87862,0,3283,0,2
"11327",87863,12973838.8,593,21878.3116357504,6
"11328",87864,0,841,0,2
"11329",87865,0,98,0,1
"11330",87866,246343147.75,2,123171573.875,6
"11331",87867,103967000,4140,25112.8019323672,4
"11332",87868,32242873.6,807,39953.9945477076,6
"11333",87869,751125,1250,600.9,5
"11334",87870,25084242.332,348,72081.1561264368,6
"11335",87871,116105725.45,1939,59879.177643115,4
"11336",87872,0,3063,0,5
"11337",87873,857650,366,2343.30601092896,4
"11338",87874,0,333,0,2
"11339",87875,0,529,0,4
"11340",87876,0,265,0,1
"11341",87877,0,0,0,2
"11342",87878,7969849,4,1992462.25,4
"11343",87879,0,689,0,5
"11344",87880,0,25,0,2
"11345",87881,0,34,0,1
"11346",87882,42052464.2,348,120840.414367816,5
"11347",87883,0,862,0,1
"11348",87884,22331829.35,138,161824.850362319,5
"11349",87885,8458200,233,36301.2875536481,5
"11350",87886,0,367,0,1
"11351",87887,21800,0,0,1
"11352",87888,0,10,0,1
"11353",87889,0,26,0,4
"11354",87890,27405855,367,74675.3542234332,1
"11355",87891,0,395,0,4
"11356",87892,4424100,16,276506.25,6
"11357",87893,8537150,267,31974.3445692884,5
"11358",87894,0,1230,0,4
"11359",87895,0,439,0,3
"11360",87896,3740650,233,16054.2918454936,3
"11361",87897,479030.85,591,810.542893401015,5
"11362",87898,7689290,155,49608.3225806452,3
"11363",87899,4853152.4,273,17777.115018315,5
"11364",87900,0,696,0,3
"11365",87901,0,5,0,1
"11366",87902,0,74,0,1
"11367",87903,0,477,0,2
"11368",87904,18819608.55,96,196037.5890625,6
"11369",87905,53747257,1108,48508.3546931408,5
"11370",87906,2611855.8,862,3029.99512761021,6
"11371",87907,1235,1725,0.715942028985507,3
"11372",87908,72.2,13,5.55384615384615,2
"11373",87909,4235000,3,1411666.66666667,1
"11374",87910,0,663,0,1
"11375",87911,0,4,0,4
"11376",87912,0,387,0,5
"11377",87913,1861800,1025,1816.39024390244,5
"11378",87914,21035435,138,152430.688405797,3
"11379",87915,0,43,0,2
"11380",87916,0,2,0,5
"11381",87917,0,321,0,1
"11382",87918,0,2,0,2
"11383",87919,9805000,2,4902500,5
"11384",87920,39262505.3,116,338469.873275862,6
"11385",87921,1589500,816,1947.91666666667,4
"11386",87922,0,202,0,2
"11387",87923,0,3,0,3
"11388",87924,46967556.5,60,782792.608333333,5
"11389",87925,0,1099,0,1
"11390",87926,0,2,0,3
"11391",87927,21195130,85,249354.470588235,2
"11392",87928,0,822,0,3
"11393",87929,0,215,0,1
"11394",87930,4727495.8,93,50833.288172043,5
"11395",87931,32288568.45,248,130195.840524194,4
"11396",87932,0,2325,0,1
"11397",87933,0,0,0,1
"11398",87934,68098887.8,8,8512360.975,2
"11399",87935,0,1187,0,2
"11400",87936,6815500,10,681550,6
"11401",87937,446500,251,1778.88446215139,5
"11402",87938,18342377,430,42656.6906976744,8
"11403",87939,31991550,1876,17053.0650319829,3
"11404",87940,52500,1357,38.6882829771555,7
"11405",87941,0,577,0,2
"11406",87942,0,4,0,3
"11407",87943,11604330.55,21,552587.169047619,4
"11408",87944,4129475,1275,3238.80392156863,5
"11409",87945,0,677,0,1
"11410",87946,67670812.5,19,3561621.71052632,6
"11411",87947,0,1759,0,3
"11412",87948,0,67,0,3
"11413",87949,5974750,146,40922.9452054795,5
"11414",87950,45283000,514,88099.2217898833,6
"11415",87951,1235,688,1.79505813953488,6
"11416",87952,17073629.5,230,74233.1717391304,3
"11417",87953,52500,816,64.3382352941177,6
"11418",87954,697858.35,963,724.671183800623,2
"11419",87955,0,4,0,3
"11420",87956,0,37,0,1
"11421",87957,979000,2,489500,5
"11422",87958,113473440,348,326073.103448276,5
"11423",87959,0,2308,0,1
"11424",87960,100050,6,16675,4
"11425",87961,29604406.25,326,90811.0621165644,2
"11426",87962,2718864.7,141,19282.7283687943,4
"11427",87963,12830400,683,18785.3587115666,1
"11428",87964,0,313,0,2
"11429",87965,0,34,0,5
"11430",87966,123700,99,1249.49494949495,1
"11431",87967,1365,276,4.94565217391304,3
"11432",87968,270250,28,9651.78571428571,6
"11433",87969,9243272241.45,432,21396463.521875,4
"11434",87970,2054501.5,752,2732.04986702128,2
"11435",87971,0,30,0,1
"11436",87972,0,0,0,5
"11437",87973,0,20,0,5
"11438",87974,89767650,165,544046.363636364,5
"11439",87975,0,502,0,4
"11440",87976,0,981,0,2
"11441",87977,0,13,0,1
"11442",87978,12425127.5,22,564778.522727273,7
"11443",87979,9754732.65,753,12954.4922310757,4
"11444",87980,950000,2613,363.566781477229,7
"11445",87981,304138.8,276,1101.95217391304,6
"11446",87982,0,631,0,2
"11447",87983,3363320,172,19554.1860465116,5
"11448",87984,1347496.95,654,2060.39288990826,5
"11449",87985,26144350,544,48059.4669117647,5
"11450",87986,0,631,0,5
"11451",87987,2710700,155,17488.3870967742,3
"11452",87988,226915828.1,170,1334798.98882353,5
"11453",87989,0,143,0,2
"11454",87990,0,25,0,5
"11455",87991,62469605,20,3123480.25,5
"11456",87992,99439867.95,465,213849.178387097,8
"11457",87993,4985750,834,5978.1175059952,3
"11458",87994,5053153450,609,8297460.5090312,6
"11459",87995,0,1266,0,4
"11460",87996,0,11,0,4
"11461",87997,7430519.5,18,412806.638888889,4
"11462",87998,5128075,155,33084.3548387097,5
"11463",87999,0,487,0,3
"11464",88000,38236490,447,85540.2460850112,4
"11465",88001,0,471,0,2
"11466",88002,70619921.536,228,309736.497964912,2
"11467",88003,9911050.25,558,17761.7387992832,4
"11468",88004,52629550.25,320,164467.34453125,4
"11469",88005,29164491.85,1478,19732.4031461434,4
"11470",88006,0,901,0,2
"11471",88007,0,501,0,5
"11472",88008,5250000,119,44117.6470588235,5
"11473",88009,27902183.95,1097,25434.9899270738,1
"11474",88010,0,1764,0,2
"11475",88011,95332529.15,6,15888754.8583333,6
"11476",88012,20580672.35,560,36751.200625,3
"11477",88013,0,927,0,3
"11478",88014,111210123,19,5853164.36842105,5
"11479",88015,0,855,0,4
"11480",88016,0,846,0,1
"11481",88017,62212633.45,14,4443759.53214286,4
"11482",88018,0,181,0,2
"11483",88019,0,21,0,1
"11484",88020,0,154,0,1
"11485",88021,13799955,0,0,4
"11486",88022,0,2392,0,2
"11487",88023,0,5,0,5
"11488",88024,0,159,0,2
"11489",88025,0,26,0,2
"11490",88026,0,233,0,2
"11491",88027,1591922.6,5,318384.52,2
"11492",88028,10100000,3,3366666.66666667,5
"11493",88029,0,368,0,2
"11494",88030,0,34,0,4
"11495",88031,0,50,0,2
"11496",88032,208221095.55,2,104110547.775,3
"11497",88033,4817200,1968,2447.76422764228,1
"11498",88034,0,624,0,5
"11499",88035,0,210,0,3
"11500",88036,0,214,0,2
"11501",88037,36565950,224,163240.848214286,6
"11502",88038,0,789,0,2
"11503",88039,0,3,0,2
"11504",88040,0,5,0,1
"11505",88041,9421,151,62.3907284768212,3
"11506",88042,2180601,43,50711.6511627907,4
"11507",88043,30394665.5,113,268979.340707965,6
"11508",88044,0,1380,0,1
"11509",88045,194820,87,2239.31034482759,2
"11510",88046,0,410,0,3
"11511",88047,46235799.0135,6,7705966.50225,3
"11512",88048,0,130,0,2
"11513",88049,0,2,0,2
"11514",88050,73400100,6,12233350,7
"11515",88051,21000,688,30.5232558139535,4
"11516",88052,0,77,0,4
"11517",88053,23040137.7,838,27494.1977326969,5
"11518",88054,0,1272,0,4
"11519",88055,0,24,0,2
"11520",88056,0,0,0,1
"11521",88057,1512377.95,1,1512377.95,3
"11522",88058,0,395,0,3
"11523",88059,0,108,0,1
"11524",88060,0,113,0,1
"11525",88061,5349830.5,840,6368.84583333333,7
"11526",88062,0,622,0,5
"11527",88063,0,588,0,2
"11528",88064,0,303,0,2
"11529",88065,28824385.6,31,929818.890322581,6
"11530",88066,0,1215,0,2
"11531",88067,1868135,2,934067.5,2
"11532",88068,0,421,0,1
"11533",88069,27715000,60,461916.666666667,6
"11534",88070,0,1624,0,1
"11535",88071,0,0,0,1
"11536",88072,10212689.1,412,24788.0803398058,5
"11537",88073,236068837.2545,929,254110.696721744,4
"11538",88074,0,1590,0,3
"11539",88075,13504487.35,10,1350448.735,6
"11540",88076,150330009.35,1187,126647.017144061,3
"11541",88077,105911973.4,2846,37214.326563598,6
"11542",88078,0,1991,0,1
"11543",88079,9502975.1,0,0,2
"11544",88080,0,139,0,1
"11545",88081,0,5,0,1
"11546",88082,14266579.7,77,185280.255844156,4
"11547",88083,28750408.7,1721,16705.64131319,5
"11548",88084,2531210,757,3343.73844121532,3
"11549",88085,0,444,0,3
"11550",88086,0,148,0,4
"11551",88087,0,12,0,5
"11552",88088,3519175,152,23152.4671052632,5
"11553",88089,20816122.8,649,32074.1491525424,5
"11554",88090,0,1610,0,4
"11555",88091,0,62,0,1
"11556",88092,0,11,0,2
"11557",88093,0,2,0,1
"11558",88094,0,0,0,3
"11559",88095,2110.5,35,60.3,4
"11560",88096,0,4,0,1
"11561",88097,97148291.35,65,1494589.09769231,2
"11562",88098,16833478.65,1467,11474.7639059305,4
"11563",88099,0,72,0,1
"11564",88100,0,19,0,4
"11565",88101,86935303,210,413977.633333333,4
"11566",88102,0,1759,0,1
"11567",88103,19021867.3,2,9510933.65,2
"11568",88104,0,311,0,1
"11569",88105,30205100,1,30205100,5
"11570",88106,0,993,0,3
"11571",88107,58040246.8295,3,19346748.9431667,2
"11572",88108,230050.85,1374,167.431477438137,3
"11573",88109,7382700,244,30256.9672131148,4
"11574",88110,0,181,0,1
"11575",88111,0,0,0,2
"11576",88112,6625467.9,7,946495.414285714,3
"11577",88113,0,53,0,1
"11578",88114,0,0,0,4
"11579",88115,885792.55,7,126541.792857143,4
"11580",88116,0,186,0,3
"11581",88117,0,3705,0,4
"11582",88118,475000,36,13194.4444444444,5
"11583",88119,28991126.65,279,103910.848207885,6
"11584",88120,16326318.95,1463,11159.4798017772,6
"11585",88121,236250,2313,102.140077821012,6
"11586",88122,8102950,343,23623.7609329446,3
"11587",88123,0,454,0,3
"11588",88124,0,120,0,1
"11589",88125,0,0,0,1
"11590",88126,0,0,0,5
"11591",88127,0,202,0,1
"11592",88128,34550,6,5758.33333333333,4
"11593",88129,0,12,0,4
"11594",88130,0,18,0,1
"11595",88131,45444100.15,464,97939.871012931,5
"11596",88132,60889176.7,1193,51038.7063704946,5
"11597",88133,0,1596,0,2
"11598",88134,971645,98,9914.74489795918,2
"11599",88135,0,207,0,4
"11600",88136,43561403.55,105,414870.51,4
"11601",88137,0,30,0,2
"11602",88138,0,10,0,2
"11603",88139,0,8,0,1
"11604",88140,0,182,0,5
"11605",88141,0,151,0,3
"11606",88142,0,3,0,1
"11607",88143,12247700,10,1224770,5
"11608",88144,1757.5,589,2.98387096774194,4
"11609",88145,0,128,0,1
"11610",88146,20683372.2,554,37334.6068592058,3
"11611",88147,0,1892,0,4
"11612",88148,0,194,0,2
"11613",88149,64072.595,14,4576.61392857143,5
"11614",88150,1525000,111,13738.7387387387,5
"11615",88151,0,144,0,3
"11616",88152,0,18,0,3
"11617",88153,11545300,3,3848433.33333333,7
"11618",88154,4861708254.8,365,13319748.6432877,4
"11619",88155,8309550,396,20983.7121212121,7
"11620",88156,0,813,0,2
"11621",88157,0,7,0,2
"11622",88158,4250693.65,1125,3778.39435555556,4
"11623",88159,872150,646,1350.0773993808,2
"11624",88160,10804957.172,188,57473.1764468085,4
"11625",88161,0,261,0,1
"11626",88162,24382290.7,4,6095572.675,3
"11627",88163,1407890.6,2068,680.798162475822,5
"11628",88164,0,702,0,4
"11629",88165,9778850,303,32273.4323432343,5
"11630",88166,0,479,0,3
"11631",88167,1959303,11,178118.454545455,2
"11632",88168,61915323.7,526,117709.740874525,5
"11633",88169,0,1041,0,3
"11634",88170,20427836.7,9,2269759.63333333,2
"11635",88171,0,1761,0,2
"11636",88172,0,290,0,2
"11637",88173,0,58,0,2
"11638",88174,0,6,0,1
"11639",88175,124270231,600,207117.051666667,4
"11640",88176,0,879,0,1
"11641",88177,1347797.35,320,4211.86671875,6
"11642",88178,63875365.65,459,139162.016666667,5
"11643",88179,0,1015,0,2
"11644",88180,0,645,0,2
"11645",88181,0,6,0,3
"11646",88182,0,15,0,3
"11647",88183,2464937.1,85,28999.26,2
"11648",88184,1330000,320,4156.25,5
"11649",88185,0,353,0,2
"11650",88186,29502325.5,4,7375581.375,7
"11651",88187,21249482.352,255,83331.3033411765,4
"11652",88188,0,22,0,4
"11653",88189,0,62,0,1
"11654",88190,0,8,0,1
"11655",88191,0,777,0,4
"11656",88192,4888213.8,104,47002.0557692308,5
"11657",88193,0,721,0,2
"11658",88194,146007883.3,44,3318360.98409091,7
"11659",88195,0,3736,0,3
"11660",88196,0,2,0,4
"11661",88197,361535810,27,13390215.1851852,2
"11662",88198,7845000,588,13341.8367346939,3
"11663",88199,0,709,0,2
"11664",88200,0,99,0,3
"11665",88201,0,3,0,2
"11666",88202,34450008.95,5,6890001.79,6
"11667",88203,0,565,0,1
"11668",88204,4692545.95,28,167590.926785714,6
"11669",88205,250880539.25,292,859179.928938356,4
"11670",88206,10364972,294,35255.0068027211,2
"11671",88207,0,974,0,4
"11672",88208,0,335,0,1
"11673",88209,20827050.65,36,578529.184722222,1
"11674",88210,0,285,0,1
"11675",88211,0,646,0,2
"11676",88212,0,0,0,1
"11677",88213,0,77,0,1
"11678",88214,8469604.5,6,1411600.75,3
"11679",88215,0,10,0,4
"11680",88216,0,263,0,4
"11681",88217,0,1366,0,1
"11682",88218,0,18,0,4
"11683",88219,0,414,0,6
"11684",88220,0,261,0,2
"11685",88221,1459100,18,81061.1111111111,5
"11686",88222,0,410,0,1
"11687",88223,36575950,44,831271.590909091,2
"11688",88224,0,732,0,4
"11689",88225,0,236,0,3
"11690",88226,0,322,0,6
"11691",88227,95000,81,1172.83950617284,6
"11692",88228,16569113.45,107,154851.527570093,6
"11693",88229,1546500,652,2371.93251533742,6
"11694",88230,486500,353,1378.18696883853,7
"11695",88231,0,165,0,4
"11696",88232,0,423,0,4
"11697",88233,49300,305,161.639344262295,3
"11698",88234,2941453.5,181,16251.1243093923,4
"11699",88235,30909740.85,385,80285.0411688312,4
"11700",88236,0,34,0,1
"11701",88237,0,119,0,5
"11702",88238,1205462.6,40,30136.565,5
"11703",88239,0,212,0,2
"11704",88240,0,6,0,2
"11705",88241,20333374,5,4066674.8,3
"11706",88242,0,1912,0,4
"11707",88243,204859127,19,10782059.3157895,6
"11708",88244,0,3803,0,5
"11709",88245,0,153,0,2
"11710",88246,0,6,0,2
"11711",88247,69350,2,34675,6
"11712",88248,6253900,325,19242.7692307692,5
"11713",88249,23502375,2347,10013.7942053686,5
"11714",88250,0,1381,0,2
"11715",88251,0,972,0,3
"11716",88252,3126774.1,49,63811.7163265306,5
"11717",88253,0,422,0,2
"11718",88254,0,22,0,3
"11719",88255,0,72,0,2
"11720",88256,9252350,3,3084116.66666667,4
"11721",88257,0,377,0,6
"11722",88258,0,319,0,1
"11723",88259,0,0,0,1
"11724",88260,22981442.55,96,239390.0265625,4
"11725",88261,0,2046,0,1
"11726",88262,0,288,0,2
"11727",88263,13712250,155,88466.1290322581,3
"11728",88264,0,752,0,1
"11729",88265,0,0,0,1
"11730",88266,18368556.1,0,0,7
"11731",88267,0,1442,0,2
"11732",88268,80201656.5655,4,20050414.141375,4
"11733",88269,4231731.35,1432,2955.11965782123,4
"11734",88270,0,942,0,4
"11735",88271,0,139,0,1
"11736",88272,0,1,0,6
"11737",88273,0,508,0,4
"11738",88274,10093528,45,224300.622222222,6
"11739",88275,0,717,0,2
"11740",88276,0,2,0,3
"11741",88277,23497061.4,33,712032.163636364,5
"11742",88278,0,797,0,2
"11743",88279,2996063.2,35,85601.8057142857,2
"11744",88280,0,426,0,2
"11745",88281,0,2,0,6
"11746",88282,5530000,99,55858.5858585859,2
"11747",88283,459906.5,336,1368.7693452381,5
"11748",88284,61646.55,240,256.860625,4
"11749",88285,0,82,0,5
"11750",88286,0,581,0,4
"11751",88287,0,357,0,5
"11752",88288,56275830,118,476913.813559322,5
"11753",88289,8350904.9,774,10789.2828165375,5
"11754",88290,0,294,0,4
"11755",88291,1281000,144,8895.83333333333,4
"11756",88292,0,418,0,6
"11757",88293,0,225,0,3
"11758",88294,0,182,0,1
"11759",88295,358709.18,3,119569.726666667,6
"11760",88296,0,380,0,1
"11761",88297,0,31,0,1
"11762",88298,8239350,356,23144.2415730337,6
"11763",88299,0,895,0,4
"11764",88300,674816.9,76,8879.16973684211,4
"11765",88301,28358700,82,345837.804878049,6
"11766",88302,11017450,838,13147.3150357995,5
"11767",88303,0,272,0,2
"11768",88304,0,3,0,2
"11769",88305,58624649.15,2,29312324.575,6
"11770",88306,0,3015,0,6
"11771",88307,17906285.55,39,459135.526923077,2
"11772",88308,0,941,0,4
"11773",88309,12367935.7,87,142160.18045977,5
"11774",88310,0,192,0,3
"11775",88311,0,319,0,2
"11776",88312,153365,6,25560.8333333333,7
"11777",88313,3483500,962,3621.10187110187,5
"11778",88314,0,923,0,4
"11779",88315,32487748.65,17,1911044.03823529,4
"11780",88316,0,383,0,2
"11781",88317,0,0,0,2
"11782",88318,0,6,0,3
"11783",88319,0,39,0,2
"11784",88320,0,14,0,4
"11785",88321,0,33,0,1
"11786",88322,0,201,0,2
"11787",88323,24976116.15,2,12488058.075,5
"11788",88324,602488.25,2502,240.802657873701,6
"11789",88325,7731250,262,29508.5877862595,2
"11790",88326,15119875,848,17830.0412735849,5
"11791",88327,0,493,0,5
"11792",88328,11172500,35,319214.285714286,5
"11793",88329,112046538.55,1905,58817.0806036745,8
"11794",88330,682500,2018,338.206144697721,6
"11795",88331,105000,191,549.738219895288,7
"11796",88332,0,311,0,5
"11797",88333,17962496.9,375,47899.9917333333,4
"11798",88334,287611.8,835,344.445269461078,3
"11799",88335,3311418,114,29047.5263157895,6
"11800",88336,2145000,391,5485.93350383632,4
"11801",88337,0,189,0,2
"11802",88338,0,62,0,5
"11803",88339,0,1086,0,1
"11804",88340,2707195.05,114,23747.325,2
"11805",88341,0,4,0,1
"11806",88342,0,409,0,1
"11807",88343,0,0,0,5
"11808",88344,0,122,0,2
"11809",88345,25600,2,12800,3
"11810",88346,10294640.95,43,239410.254651163,5
"11811",88347,0,755,0,1
"11812",88348,0,137,0,3
"11813",88349,0,38,0,4
"11814",88350,7728560.6,23,336024.373913044,6
"11815",88351,0,214,0,5
"11816",88352,4023844.95,342,11765.6285087719,3
"11817",88353,17745145,867,20467.2952710496,7
"11818",88354,115055000,1351,85162.8423390081,3
"11819",88355,0,731,0,1
"11820",88356,0,4,0,5
"11821",88357,0,350,0,2
"11822",88358,0,2,0,1
"11823",88359,24917905,3,8305968.33333333,6
"11824",88360,0,1162,0,1
"11825",88361,0,0,0,1
"11826",88362,0,3,0,3
"11827",88363,0,121,0,1
"11828",88364,34890526.2,318,109718.635849057,4
"11829",88365,26817596.5,1305,20549.8823754789,6
"11830",88366,69856330,784,89102.4617346939,2
"11831",88367,0,1246,0,4
"11832",88368,13865909.137,538,25773.0653104089,5
"11833",88369,2528403.95,619,4084.65904684976,6
"11834",88370,0,181,0,1
"11835",88371,0,1,0,5
"11836",88372,0,18,0,2
"11837",88373,735000,3,245000,6
"11838",88374,0,238,0,1
"11839",88375,1524600,2,762300,3
"11840",88376,73479270.85,787,93366.2907878018,5
"11841",88377,0,208,0,3
"11842",88378,0,41,0,4
"11843",88379,0,14,0,1
"11844",88380,26800,317,84.5425867507886,1
"11845",88381,163100,21,7766.66666666667,2
"11846",88382,12853.05,132,97.3715909090909,4
"11847",88383,338088969.9,3,112696323.3,6
"11848",88384,0,2841,0,3
"11849",88385,0,3,0,3
"11850",88386,0,4,0,1
"11851",88387,20018250,789,25371.6730038023,5
"11852",88388,22189933.85,731,30355.5866621067,5
"11853",88389,21856150,176,124182.670454545,6
"11854",88390,12017113.5915,975,12325.2447092308,3
"11855",88391,0,1205,0,1
"11856",88392,0,0,0,1
"11857",88393,3845257.9,1,3845257.9,4
"11858",88394,0,666,0,1
"11859",88395,0,0,0,2
"11860",88396,0,2,0,1
"11861",88397,22178787.5,440,50406.3352272727,6
"11862",88398,0,1761,0,3
"11863",88399,0,13,0,2
"11864",88400,52275,2,26137.5,2
"11865",88401,0,98,0,1
"11866",88402,0,26,0,1
"11867",88403,0,80,0,1
"11868",88404,0,1,0,1
"11869",88405,9788917.5,110,88990.1590909091,3
"11870",88406,0,366,0,2
"11871",88407,157500,5,31500,5
"11872",88408,27157233.5,1099,24710.8585077343,4
"11873",88409,54253500,718,75561.9777158774,5
"11874",88410,22140975,865,25596.5028901734,6
"11875",88411,0,1639,0,3
"11876",88412,438874.95,580,756.680948275862,2
"11877",88413,19182188.7,170,112836.404117647,2
"11878",88414,0,1983,0,4
"11879",88415,0,88,0,4
"11880",88416,0,24,0,4
"11881",88417,0,33,0,2
"11882",88418,5955765.5,6,992627.583333333,5
